file,url,path,extension,status,size,initDown,termDown
CE_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/CE_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/CE_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
DF_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/DF_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/DF_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
Documentacao_Agregado_dos_Setores_20180416.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/Documentacao_Agregado_dos_Setores_20180416.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/Documentacao_Agregado_dos_Setores_20180416.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
ES_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/ES_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/ES_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
GO_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/GO_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/GO_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
MA_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MA_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MA_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
MG_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MG_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MG_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
MS_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MS_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MS_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
MT_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MT_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/MT_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
PA_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PA_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PA_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
PB_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PB_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PB_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
PE_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PE_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PE_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
PI_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PI_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PI_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
PR_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PR_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/PR_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
RJ_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RJ_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RJ_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
RN_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RN_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RN_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
RO_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RO_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RO_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
RR_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RR_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RR_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
RS_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RS_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/RS_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
SC_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SC_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SC_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
SE_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SE_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SE_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
SP_Capital_20180416.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SP_Capital_20180416.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SP_Capital_20180416.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
SP_Exceto_a_Capital_20190207.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SP_Exceto_a_Capital_20190207.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/SP_Exceto_a_Capital_20190207.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
TO_20171016.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/TO_20171016.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/Agregados_por_Setores_Censitarios/TO_20171016.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_1_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_1_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_1_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_1_4.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_4.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_1_4.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_2_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_2_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_2_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_2_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_2_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_2_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_4.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_4.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_4.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_5.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_5.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_5.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_6.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_6.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_6.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_7.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_7.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_7.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_8.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_8.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_8.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_3_9.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_9.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_3_9.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_4_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_4_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_4_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_4_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_4.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_4.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_4.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_5.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_5.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_5.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_5_6.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_6.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_5_6.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_10.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_10.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_10.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_11.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_11.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_11.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_4.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_4.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_4.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_5.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_5.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_5.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_6.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_6.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_6.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_7.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_7.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_7.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_8.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_8.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_8.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_6_9.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_9.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_6_9.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_7_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_7_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_7_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_7_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_7_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_7_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_1.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_1.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_1.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_10.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_10.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_10.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_11.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_11.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_11.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_12.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_12.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_12.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_13.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_13.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_13.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_14.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_14.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_14.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_15.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_15.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_15.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_16.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_16.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_16.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_17.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_17.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_17.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_2.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_2.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_2.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_3.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_3.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_3.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_4.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_4.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_4.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_5.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_5.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_5.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_6.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_6.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_6.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_7.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_7.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_7.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_8.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_8.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_8.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
tab1_8_9.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_9.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Brasil/tab1_8_9.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
coeste.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/coeste.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/coeste.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
nordeste.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/nordeste.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/nordeste.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
norte.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/norte.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/norte.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
sudeste.zip,ftp://ftp.ibge.gov.br/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/sudeste.zip,/Censos/Censo_Demografico_2010/Resultados_do_Universo/xls/Grandes_regioes/sudeste.zip,.zip,NA,NA,1561663421.2811544,1561663423.3899798
