"Tabela 793 - População residente"
"Variável - População residente (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","2706109","Ouro Branco (AL)","11049"
"MU","2706208","Palestina (AL)","4878"
"MU","2706307","Palmeira dos Índios (AL)","70151"
"MU","2706406","Pão de Açúcar (AL)","23855"
"MU","2706422","Pariconha (AL)","10209"
"MU","2706448","Paripueira (AL)","9725"
"MU","2706505","Passo de Camaragibe (AL)","13826"
"MU","2706604","Paulo Jacinto (AL)","7534"
"MU","2706703","Penedo (AL)","59020"
"MU","2706802","Piaçabuçu (AL)","17466"
"MU","2706901","Pilar (AL)","31627"
"MU","2707008","Pindoba (AL)","3126"
"MU","2707107","Piranhas (AL)","23910"
"MU","2707206","Poço das Trincheiras (AL)","12205"
"MU","2707305","Porto Calvo (AL)","25129"
"MU","2707404","Porto de Pedras (AL)","10321"
"MU","2707503","Porto Real do Colégio (AL)","17947"
"MU","2707602","Quebrangulo (AL)","11289"
"MU","2707701","Rio Largo (AL)","65432"
"MU","2707800","Roteiro (AL)","6692"
"MU","2707909","Santa Luzia do Norte (AL)","7248"
"MU","2708006","Santana do Ipanema (AL)","42296"
"MU","2708105","Santana do Mundaú (AL)","11663"
"MU","2708204","São Brás (AL)","6820"
"MU","2708303","São José da Laje (AL)","22282"
"MU","2708402","São José da Tapera (AL)","30129"
"MU","2708501","São Luís do Quitunde (AL)","31647"
"MU","2708600","São Miguel dos Campos (AL)","51473"
"MU","2708709","São Miguel dos Milagres (AL)","7219"
"MU","2708808","São Sebastião (AL)","31002"
"MU","2708907","Satuba (AL)","14154"
"MU","2708956","Senador Rui Palmeira (AL)","12641"
"MU","2709004","Tanque d'Arca (AL)","5695"
"MU","2709103","Taquarana (AL)","18157"
"MU","2709152","Teotônio Vilela (AL)","40291"
"MU","2709202","Traipu (AL)","24911"
"MU","2709301","União dos Palmares (AL)","60619"
"MU","2709400","Viçosa (AL)","26050"
"MU","2800100","Amparo de São Francisco (SE)","2197"
"MU","2800209","Aquidabã (SE)","19185"
"MU","2800308","Aracaju (SE)","520303"
"MU","2800407","Arauá (SE)","11633"
"MU","2800506","Areia Branca (SE)","16072"
"MU","2800605","Barra dos Coqueiros (SE)","19218"
"MU","2800670","Boquim (SE)","24472"
"MU","2800704","Brejo Grande (SE)","7760"
"MU","2801009","Campo do Brito (SE)","16122"
"MU","2801108","Canhoba (SE)","3910"
"MU","2801207","Canindé de São Francisco (SE)","21806"
"MU","2801306","Capela (SE)","27913"
"MU","2801405","Carira (SE)","18965"
"MU","2801504","Carmópolis (SE)","11911"
"MU","2801603","Cedro de São João (SE)","5358"
"MU","2801702","Cristinápolis (SE)","15867"
"MU","2801900","Cumbe (SE)","3741"
"MU","2802007","Divina Pastora (SE)","4198"
"MU","2802106","Estância (SE)","61368"
"MU","2802205","Feira Nova (SE)","5628"
"MU","2802304","Frei Paulo (SE)","12589"
"MU","2802403","Gararu (SE)","11606"
"MU","2802502","General Maynard (SE)","2773"
"MU","2802601","Gracho Cardoso (SE)","5554"
"MU","2802700","Ilha das Flores (SE)","8598"
"MU","2802809","Indiaroba (SE)","17089"
"MU","2802908","Itabaiana (SE)","83161"
"MU","2803005","Itabaianinha (SE)","37431"
"MU","2803104","Itabi (SE)","4736"
"MU","2803203","Itaporanga d'Ajuda (SE)","28131"
"MU","2803302","Japaratuba (SE)","15450"
"MU","2803401","Japoatã (SE)","13539"
"MU","2803500","Lagarto (SE)","88980"
"MU","2803609","Laranjeiras (SE)","23923"
"MU","2803708","Macambira (SE)","6295"
"MU","2803807","Malhada dos Bois (SE)","3658"
"MU","2803906","Malhador (SE)","11728"
"MU","2804003","Maruim (SE)","15150"
"MU","2804102","Moita Bonita (SE)","10910"
"MU","2804201","Monte Alegre de Sergipe (SE)","13199"
"MU","2804300","Muribeca (SE)","7225"
"MU","2804409","Neópolis (SE)","18909"
"MU","2804458","Nossa Senhora Aparecida (SE)","8517"
"MU","2804508","Nossa Senhora da Glória (SE)","29546"
"MU","2804607","Nossa Senhora das Dores (SE)","23800"
"MU","2804706","Nossa Senhora de Lourdes (SE)","6280"
"MU","2804805","Nossa Senhora do Socorro (SE)","148546"
"MU","2804904","Pacatuba (SE)","12377"
"MU","2805000","Pedra Mole (SE)","2774"
"MU","2805109","Pedrinhas (SE)","8389"
"MU","2805208","Pinhão (SE)","5590"
"MU","2805307","Pirambu (SE)","8227"
"MU","2805406","Poço Redondo (SE)","28969"
"MU","2805505","Poço Verde (SE)","21083"
"MU","2805604","Porto da Folha (SE)","26520"
"MU","2805703","Propriá (SE)","27629"
"MU","2805802","Riachão do Dantas (SE)","19019"
"MU","2805901","Riachuelo (SE)","9087"
"MU","2806008","Ribeirópolis (SE)","15676"
"MU","2806107","Rosário do Catete (SE)","8518"
"MU","2806206","Salgado (SE)","18563"
"MU","2806305","Santa Luzia do Itanhy (SE)","13041"
"MU","2806404","Santana do São Francisco (SE)","6596"
"MU","2806503","Santa Rosa de Lima (SE)","3844"
"MU","2806602","Santo Amaro das Brotas (SE)","11652"
"MU","2806701","São Cristóvão (SE)","71931"
"MU","2806800","São Domingos (SE)","10128"
"MU","2806909","São Francisco (SE)","2874"
"MU","2807006","São Miguel do Aleixo (SE)","3670"
"MU","2807105","Simão Dias (SE)","37145"
"MU","2807204","Siriri (SE)","7618"
"MU","2807303","Telha (SE)","2852"
"MU","2807402","Tobias Barreto (SE)","47265"
"MU","2807501","Tomar do Geru (SE)","12877"
"MU","2807600","Umbaúba (SE)","20562"
"MU","2900108","Abaíra (BA)","8638"
"MU","2900207","Abaré (BA)","17342"
"MU","2900306","Acajutiba (BA)","14628"
"MU","2900355","Adustina (BA)","14824"
"MU","2900405","Água Fria (BA)","14810"
"MU","2900504","Érico Cardoso (BA)","10609"
"MU","2900603","Aiquara (BA)","5212"
"MU","2900702","Alagoinhas (BA)","132725"
"MU","2900801","Alcobaça (BA)","19840"
"MU","2900900","Almadina (BA)","6687"
"MU","2901007","Amargosa (BA)","33554"
"MU","2901106","Amélia Rodrigues (BA)","22096"
"MU","2901155","América Dourada (BA)","16189"
"MU","2901205","Anagé (BA)","25716"
"MU","2901304","Andaraí (BA)","14088"
"MU","2901353","Andorinha (BA)","14132"
"MU","2901403","Angical (BA)","14700"
"MU","2901502","Anguera (BA)","9523"
"MU","2901601","Antas (BA)","16446"
"MU","2901700","Antônio Cardoso (BA)","12074"
"MU","2901809","Antônio Gonçalves (BA)","10653"
"MU","2901908","Aporá (BA)","17870"
"MU","2901957","Apuarema (BA)","7379"
"MU","2902005","Aracatu (BA)","14168"
"MU","2902054","Araçás (BA)","11662"
"MU","2902104","Araci (BA)","51912"
"MU","2902203","Aramari (BA)","9527"
"MU","2902252","Arataca (BA)","10717"
"MU","2902302","Aratuípe (BA)","8507"
"MU","2902401","Aurelino Leal (BA)","14458"
"MU","2902500","Baianópolis (BA)","13437"
"MU","2902609","Baixa Grande (BA)","20980"
"MU","2902658","Banzaê (BA)","10865"
"MU","2902708","Barra (BA)","47755"
"MU","2902807","Barra da Estiva (BA)","20750"
"MU","2902906","Barra do Choça (BA)","32489"
"MU","2903003","Barra do Mendes (BA)","14054"
"MU","2903102","Barra do Rocha (BA)","6133"
"MU","2903201","Barreiras (BA)","129501"
"MU","2903235","Barro Alto (BA)","13403"
"MU","2903276","Barrocas (BA)","13182"
"MU","2903300","Barro Preto (BA)","6669"
"MU","2903409","Belmonte (BA)","21479"
"MU","2903508","Belo Campo (BA)","15262"
"MU","2903607","Biritinga (BA)","13961"
"MU","2903706","Boa Nova (BA)","16007"
"MU","2903805","Boa Vista do Tupim (BA)","17841"
"MU","2903904","Bom Jesus da Lapa (BA)","62199"
"MU","2903953","Bom Jesus da Serra (BA)","10295"
"MU","2904001","Boninal (BA)","13227"
"MU","2904050","Bonito (BA)","13678"
"MU","2904100","Boquira (BA)","21856"
"MU","2904209","Botuporã (BA)","11026"
"MU","2904308","Brejões (BA)","12677"
"MU","2904407","Brejolândia (BA)","9337"
"MU","2904506","Brotas de Macaúbas (BA)","10922"
"MU","2904605","Brumado (BA)","62381"
"MU","2904704","Buerarema (BA)","19956"
"MU","2904753","Buritirama (BA)","18656"
"MU","2904803","Caatiba (BA)","10367"
"MU","2904852","Cabaceiras do Paraguaçu (BA)","17502"
"MU","2904902","Cachoeira (BA)","32252"
"MU","2905008","Caculé (BA)","21847"
"MU","2905107","Caém (BA)","10377"
"MU","2905156","Caetanos (BA)","12133"
"MU","2905206","Caetité (BA)","46192"
"MU","2905305","Cafarnaum (BA)","17402"
"MU","2905404","Cairu (BA)","13712"
"MU","2905503","Caldeirão Grande (BA)","13072"
"MU","2905602","Camacan (BA)","30289"
"MU","2905701","Camaçari (BA)","220495"
"MU","2905800","Camamu (BA)","32172"
"MU","2905909","Campo Alegre de Lourdes (BA)","26935"
"MU","2906006","Campo Formoso (BA)","65137"
"MU","2906105","Canápolis (BA)","10577"
"MU","2906204","Canarana (BA)","24436"
"MU","2906303","Canavieiras (BA)","35743"
"MU","2906402","Candeal (BA)","9019"
"MU","2906501","Candeias (BA)","78618"
"MU","2906600","Candiba (BA)","12352"
"MU","2906709","Cândido Sales (BA)","26727"
"MU","2906808","Cansanção (BA)","32789"
"MU","2906824","Canudos (BA)","14656"
"MU","2906857","Capela do Alto Alegre (BA)","12311"
"MU","2906873","Capim Grosso (BA)","25823"
"MU","2906899","Caraíbas (BA)","10541"
"MU","2906907","Caravelas (BA)","21150"
"MU","2907004","Cardeal da Silva (BA)","8280"
"MU","2907103","Carinhanha (BA)","28879"
"MU","2907202","Casa Nova (BA)","62862"
"MU","2907301","Castro Alves (BA)","24437"
"MU","2907400","Catolândia (BA)","3767"
"MU","2907509","Catu (BA)","48697"
"MU","2907558","Caturama (BA)","8545"
"MU","2907608","Central (BA)","17320"
"MU","2907707","Chorrochó (BA)","10571"
"MU","2907806","Cícero Dantas (BA)","30827"
"MU","2907905","Cipó (BA)","15063"
"MU","2908002","Coaraci (BA)","22764"
"MU","2908101","Cocos (BA)","17394"
"MU","2908200","Conceição da Feira (BA)","19091"
"MU","2908309","Conceição do Almeida (BA)","17684"
"MU","2908408","Conceição do Coité (BA)","60835"
"MU","2908507","Conceição do Jacuípe (BA)","27522"
"MU","2908606","Conde (BA)","22034"
"MU","2908705","Condeúba (BA)","17004"
"MU","2908804","Contendas do Sincorá (BA)","3857"
"MU","2908903","Coração de Maria (BA)","23161"
"MU","2909000","Cordeiros (BA)","8518"
"MU","2909109","Coribe (BA)","14555"
"MU","2909208","Coronel João Sá (BA)","18168"
"MU","2909307","Correntina (BA)","31658"
"MU","2909406","Cotegipe (BA)","13663"
"MU","2909505","Cravolândia (BA)","5427"
"MU","2909604","Crisópolis (BA)","19510"
"MU","2909703","Cristópolis (BA)","13595"
"MU","2909802","Cruz das Almas (BA)","54827"
"MU","2909901","Curaçá (BA)","32449"
"MU","2910008","Dário Meira (BA)","12565"
"MU","2910057","Dias d'Ávila (BA)","53821"
"MU","2910107","Dom Basílio (BA)","11087"
"MU","2910206","Dom Macedo Costa (BA)","3809"
"MU","2910305","Elísio Medrado (BA)","7907"
"MU","2910404","Encruzilhada (BA)","22525"
"MU","2910503","Entre Rios (BA)","38886"
"MU","2910602","Esplanada (BA)","31118"
"MU","2910701","Euclides da Cunha (BA)","56625"
"MU","2910727","Eunápolis (BA)","93984"
"MU","2910750","Fátima (BA)","18918"
"MU","2910776","Feira da Mata (BA)","6328"
"MU","2910800","Feira de Santana (BA)","571997"
"MU","2910859","Filadélfia (BA)","15979"
"MU","2910909","Firmino Alves (BA)","5577"
"MU","2911006","Floresta Azul (BA)","10333"
"MU","2911105","Formosa do Rio Preto (BA)","20845"
"MU","2911204","Gandu (BA)","30091"
"MU","2911253","Gavião (BA)","4444"
"MU","2911303","Gentio do Ouro (BA)","11326"
"MU","2911402","Glória (BA)","13879"
"MU","2911501","Gongogi (BA)","6845"
"MU","2911600","Governador Mangabeira (BA)","19828"
"MU","2911659","Guajeru (BA)","7062"
"MU","2911709","Guanambi (BA)","76230"
"MU","2911808","Guaratinga (BA)","22621"
"MU","2911857","Heliópolis (BA)","14020"
"MU","2911907","Iaçu (BA)","27835"
"MU","2912004","Ibiassucê (BA)","9507"
"MU","2912103","Ibicaraí (BA)","24752"
"MU","2912202","Ibicoara (BA)","15856"
"MU","2912301","Ibicuí (BA)","15777"
"MU","2912400","Ibipeba (BA)","16762"
"MU","2912509","Ibipitanga (BA)","13841"
"MU","2912608","Ibiquera (BA)","5007"
"MU","2912707","Ibirapitanga (BA)","23197"
"MU","2912806","Ibirapuã (BA)","7534"
"MU","2912905","Ibirataia (BA)","23940"
"MU","2913002","Ibitiara (BA)","15802"
"MU","2913101","Ibititá (BA)","18614"
"MU","2913200","Ibotirama (BA)","25292"
"MU","2913309","Ichu (BA)","5881"
"MU","2913408","Igaporã (BA)","14499"
"MU","2913457","Igrapiúna (BA)","13246"
"MU","2913507","Iguaí (BA)","27849"
"MU","2913606","Ilhéus (BA)","220144"
"MU","2913705","Inhambupe (BA)","34388"
"MU","2913804","Ipecaetá (BA)","16055"
"MU","2913903","Ipiaú (BA)","42561"
"MU","2914000","Ipirá (BA)","60043"
"MU","2914109","Ipupiara (BA)","8931"
"MU","2914208","Irajuba (BA)","7215"
"MU","2914307","Iramaia (BA)","15134"
"MU","2914406","Iraquara (BA)","22607"
"MU","2914505","Irará (BA)","25012"
"MU","2914604","Irecê (BA)","62676"
"MU","2914653","Itabela (BA)","25821"
"MU","2914703","Itaberaba (BA)","59393"
"MU","2914802","Itabuna (BA)","210604"
"MU","2914901","Itacaré (BA)","24720"
"MU","2915007","Itaeté (BA)","14154"
"MU","2915106","Itagi (BA)","13882"
"MU","2915205","Itagibá (BA)","16272"
"MU","2915304","Itagimirim (BA)","7049"
"MU","2915353","Itaguaçu da Bahia (BA)","12545"
"MU","2915403","Itaju do Colônia (BA)","7673"
"MU","2915502","Itajuípe (BA)","20343"
"MU","2915601","Itamaraju (BA)","65327"
"MU","2915700","Itamari (BA)","8468"
"MU","2915809","Itambé (BA)","33687"
"MU","2915908","Itanagra (BA)","6605"
"MU","2916005","Itanhém (BA)","20636"
"MU","2916104","Itaparica (BA)","19897"
"MU","2916203","Itapé (BA)","11123"
"MU","2916302","Itapebi (BA)","11520"
"MU","2916401","Itapetinga (BA)","63243"
"MU","2916500","Itapicuru (BA)","30703"
"MU","2916609","Itapitanga (BA)","10106"
"MU","2916708","Itaquara (BA)","7564"
"MU","2916807","Itarantim (BA)","17615"
"MU","2916856","Itatim (BA)","14569"
"MU","2916906","Itiruçu (BA)","15764"
"MU","2917003","Itiúba (BA)","35749"
"MU","2917102","Itororó (BA)","20165"
"MU","2917201","Ituaçu (BA)","17939"
"MU","2917300","Ituberá (BA)","23530"
"MU","2917334","Iuiu (BA)","11469"
"MU","2917359","Jaborandi (BA)","8931"
"MU","2917409","Jacaraci (BA)","14346"
"MU","2917508","Jacobina (BA)","76463"
"MU","2917607","Jaguaquara (BA)","46641"
"MU","2917706","Jaguarari (BA)","29097"
"MU","2917805","Jaguaripe (BA)","16207"
"MU","2917904","Jandaíra (BA)","9758"
"MU","2918001","Jequié (BA)","145964"
"MU","2918100","Jeremoabo (BA)","37431"
"MU","2918209","Jiquiriçá (BA)","13386"
"MU","2918308","Jitaúna (BA)","16839"
"MU","2918357","João Dourado (BA)","20834"
"MU","2918407","Juazeiro (BA)","230538"
"MU","2918456","Jucuruçu (BA)","10599"
"MU","2918506","Jussara (BA)","14833"
"MU","2918555","Jussari (BA)","6857"
"MU","2918605","Jussiape (BA)","8465"
"MU","2918704","Lafaiete Coutinho (BA)","3526"
"MU","2918753","Lagoa Real (BA)","13795"
"MU","2918803","Laje (BA)","21104"
"MU","2918902","Lajedão (BA)","3469"
"MU","2919009","Lajedinho (BA)","4329"
"MU","2919058","Lajedo do Tabocal (BA)","8591"
"MU","2919108","Lamarão (BA)","11988"
"MU","2919157","Lapão (BA)","25557"
"MU","2919207","Lauro de Freitas (BA)","144492"
"MU","2919306","Lençóis (BA)","9617"
"MU","2919405","Licínio de Almeida (BA)","12695"
"MU","2919504","Livramento de Nossa Senhora (BA)","42146"
"MU","2919553","Luís Eduardo Magalhães (BA)","44265"
"MU","2919603","Macajuba (BA)","11207"
"MU","2919702","Macarani (BA)","16046"
"MU","2919801","Macaúbas (BA)","45958"
"MU","2919900","Macururé (BA)","7779"
"MU","2919926","Madre de Deus (BA)","15432"
"MU","2919959","Maetinga (BA)","8793"
"MU","2920007","Maiquinique (BA)","8324"
"MU","2920106","Mairi (BA)","19259"
"MU","2920205","Malhada (BA)","16085"
"MU","2920304","Malhada de Pedras (BA)","7620"
"MU","2920403","Manoel Vitorino (BA)","14262"
"MU","2920452","Mansidão (BA)","11694"
"MU","2920502","Maracás (BA)","34221"
"MU","2920601","Maragogipe (BA)","42079"
"MU","2920700","Maraú (BA)","17029"
"MU","2920809","Marcionílio Souza (BA)","10716"
"MU","2920908","Mascote (BA)","16061"
"MU","2921005","Mata de São João (BA)","37201"
"MU","2921054","Matina (BA)","12322"
"MU","2921104","Medeiros Neto (BA)","21866"
"MU","2921203","Miguel Calmon (BA)","27213"
"MU","2921302","Milagres (BA)","11771"
"MU","2921401","Mirangaba (BA)","17474"
"MU","2921450","Mirante (BA)","9174"
"MU","2921500","Monte Santo (BA)","52249"
"MU","2921609","Morpará (BA)","8586"
"MU","2921708","Morro do Chapéu (BA)","34012"
"MU","2921807","Mortugaba (BA)","13905"
"MU","2921906","Mucugê (BA)","14131"
"MU","2922003","Mucuri (BA)","33143"
"MU","2922052","Mulungu do Morro (BA)","13755"
"MU","2922102","Mundo Novo (BA)","23822"
"MU","2922201","Muniz Ferreira (BA)","6990"
"MU","2922250","Muquém do São Francisco (BA)","10096"
"MU","2922300","Muritiba (BA)","27212"
"MU","2922409","Mutuípe (BA)","21181"
"MU","2922508","Nazaré (BA)","26506"
"MU","2922607","Nilo Peçanha (BA)","12531"
"MU","2922656","Nordestina (BA)","12172"
"MU","2922706","Nova Canaã (BA)","18829"
"MU","2922730","Nova Fátima (BA)","7674"
"MU","2922755","Nova Ibiá (BA)","6871"
"MU","2922805","Nova Itarana (BA)","7423"
"MU","2922854","Nova Redenção (BA)","8943"
"MU","2922904","Nova Soure (BA)","25697"
"MU","2923001","Nova Viçosa (BA)","34623"
"MU","2923035","Novo Horizonte (BA)","10304"
"MU","2923050","Novo Triunfo (BA)","14153"
"MU","2923100","Olindina (BA)","23791"
"MU","2923209","Oliveira dos Brejinhos (BA)","22609"
"MU","2923308","Ouriçangas (BA)","7802"
"MU","2923357","Ourolândia (BA)","16302"
"MU","2923407","Palmas de Monte Alto (BA)","21107"
"MU","2923506","Palmeiras (BA)","8040"
"MU","2923605","Paramirim (BA)","20055"
"MU","2923704","Paratinga (BA)","28671"
"MU","2923803","Paripiranga (BA)","28347"
"MU","2923902","Pau Brasil (BA)","12155"
"MU","2924009","Paulo Afonso (BA)","101952"
"MU","2924058","Pé de Serra (BA)","14160"
"MU","2924108","Pedrão (BA)","7238"
"MU","2924207","Pedro Alexandre (BA)","17092"
"MU","2924306","Piatã (BA)","18085"
"MU","2924405","Pilão Arcado (BA)","32844"
"MU","2924504","Pindaí (BA)","15306"
"MU","2924603","Pindobaçu (BA)","20312"
"MU","2924652","Pintadas (BA)","10551"
"MU","2924678","Piraí do Norte (BA)","8897"
"MU","2924702","Piripá (BA)","13515"
"MU","2924801","Piritiba (BA)","24189"
"MU","2924900","Planaltino (BA)","8472"
"MU","2925006","Planalto (BA)","21486"
"MU","2925105","Poções (BA)","44759"
"MU","2925204","Pojuca (BA)","30221"
"MU","2925253","Ponto Novo (BA)","14820"
"MU","2925303","Porto Seguro (BA)","114459"
"MU","2925402","Potiraguá (BA)","10350"
"MU","2925501","Prado (BA)","25429"
"MU","2925600","Presidente Dutra (BA)","13822"
"MU","2925709","Presidente Jânio Quadros (BA)","14803"
"MU","2925758","Presidente Tancredo Neves (BA)","22684"
"MU","2925808","Queimadas (BA)","27186"
"MU","2925907","Quijingue (BA)","27068"
"MU","2925931","Quixabeira (BA)","9348"
"MU","2925956","Rafael Jambeiro (BA)","23107"
"MU","2926004","Remanso (BA)","38004"
"MU","2926103","Retirolândia (BA)","11938"
"MU","2926202","Riachão das Neves (BA)","22528"
"MU","2926301","Riachão do Jacuípe (BA)","32522"
"MU","2926400","Riacho de Santana (BA)","29425"
"MU","2926509","Ribeira do Amparo (BA)","14101"
"MU","2926608","Ribeira do Pombal (BA)","47400"
"MU","2926657","Ribeirão do Largo (BA)","14297"
"MU","2926707","Rio de Contas (BA)","13447"
"MU","2926806","Rio do Antônio (BA)","15096"
"MU","2926905","Rio do Pires (BA)","11385"
"MU","2927002","Rio Real (BA)","36169"
"MU","2927101","Rodelas (BA)","7023"
"MU","2927200","Ruy Barbosa (BA)","29358"
"MU","2927309","Salinas da Margarida (BA)","13090"
"MU","2927408","Salvador (BA)","2892625"
"MU","2927507","Santa Bárbara (BA)","19440"
"MU","2927606","Santa Brígida (BA)","15483"
"MU","2927705","Santa Cruz Cabrália (BA)","25110"
"MU","2927804","Santa Cruz da Vitória (BA)","6386"
"MU","2927903","Santa Inês (BA)","10564"
"MU","2928000","Santaluz (BA)","33633"
"MU","2928059","Santa Luzia (BA)","15184"
"MU","2928109","Santa Maria da Vitória (BA)","40571"
"MU","2928208","Santana (BA)","25947"
"MU","2928307","Santanópolis (BA)","9199"
"MU","2928406","Santa Rita de Cássia (BA)","26135"
"MU","2928505","Santa Terezinha (BA)","9914"
"MU","2928604","Santo Amaro (BA)","58028"
"MU","2928703","Santo Antônio de Jesus (BA)","84256"
"MU","2928802","Santo Estêvão (BA)","44532"
"MU","2928901","São Desidério (BA)","25158"
"MU","2928950","São Domingos (BA)","8818"
"MU","2929008","São Félix (BA)","15302"
"MU","2929057","São Félix do Coribe (BA)","12815"
"MU","2929107","São Felipe (BA)","20265"
"MU","2929206","São Francisco do Conde (BA)","29829"
"MU","2929255","São Gabriel (BA)","18468"
"MU","2929305","São Gonçalo dos Campos (BA)","29205"
"MU","2929354","São José da Vitória (BA)","6095"
"MU","2929370","São José do Jacuípe (BA)","10477"
